도깨비 소녀는 오늘부터 영화배우!,S000061896458,"YA! 시리즈의 여덟 번째 책으로 출간된 『도깨비 소녀는 오늘부터 영화배우!』는 ‘도깨비가 인간과 함께 살고 있는 세상이라면 어떨까?’라는 기발한 상상력에서 출발했다. 도깨비 소녀 오니가와라 모모카는 안면홍조증에 긴장하면 발음부터 꼬이고 툭 하면 뿔이 튀어나오지만, 첫사랑 선배가 만드는 영화에 출연하고 싶다는 열망으로 배우가 되겠다는 꿈을 가지게 된다. 과연 모모카는 멋진 연기를 펼치는 영화배우가 될 수 있을까? 엉뚱한 매력의 소유자 모모카의 눈부신 성장기가 펼쳐진다!줄거리올해 고등학생이 된 오니가와라 모모카는 인간 엄마와 도깨비 아빠 사이에서 태어난 도깨비 소녀다. 자전거를 타고 학교로 향하던 모모카는 실수로 벚나무에 부딪히고, 자신을 걱정하는 멋진 꽃미남과 만나게 된다. 꽃미남의 이름은 진구지 미사키로, 모모카와 같은 학교에 다니는 선배였다. 미사키는 모모카에게 특별한 매력이 느껴진다며 자신이 제작하는 영화의 주인공이 되어 달라 말하는데……. 모모카는 미사키의 영화에 출연할 수 있을까? 그리고 미사키와 함께 화려한 레드카펫을 밟을 수 있을까?","['시리즈', '여덟', '책', '간', '도깨비', '소녀', '오늘', '영화배우', '도깨비', '인간', '살', '상이', '라면', '상상력', '출발', '도깨비', '소녀', '오니', '모카', '안면', '홍조', '증', '긴장', '발음', '툭', '뿔', '첫사랑', '선배', '영화', '출연', '열망', '배우', '꿈', '가지', '과연', '모카', '연기', '영화배우', '수', '매력', '소유자', '모카', '성장기', '줄거리', '올해', '고등학생', '오니', '모카', '인간', '엄마', '도깨비', '아빠', '사이', '도깨비', '소녀', '자전거', '타고', '학교', '향', '모카', '실수', '벚나무', '자신', '걱정', '꽃미남', '꽃미남', '이름', '진구', '미사', '모카', '학교', '선배', '미사', '키', '모카', '매력', '자신', '제작', '영화', '주인공', '달라', '말', '모카', '미사', '키', '영화', '출연', '수', '미사', '키', '레드카펫', '수']"
남궁마제 12,S000200021056,"*뒷표지 글입니다.회귀한 뇌왕, 가족을 지키기 위해정파의 중심에서 제대로 흑화하다!세상을 뒤집으려는 귀천성에 맞서 싸우다가족을 모두 잃고 제물로 바쳐진 뇌왕 남궁진화마지막 순간 원수의 뒤통수를 치고 죽으려 했으나제물을 바치는 진법이 뒤틀리며 과거로 회귀하다!?남궁세가의 양자가 된 어린 시절로 돌아온 후귀천성이 노리는 자신의 체질을 연구하다 기연을 얻고회귀 전과 다른 엄청난 미모와 함께뇌전의 비밀마저 알아내 경지를 뛰어넘는데……가족들에게는 꽃처럼 사랑스러운 막내지만적이라면 일단 패고 보는 패악질의 끝판왕!귀천성 때려잡기에 나서다!","['표지', '글', '회귀', '뇌', '가족', '위해', '정', '파의', '중심', '제대로', '흑화', '세상', '천성', '가족', '모두', '제물', '뇌', '남궁진', '마지막', '순간', '원수', '뒤통수', '제물', '진법', '과거', '회귀', '남궁', '가의', '양자', '시절', '후', '천성', '자신', '체질', '연구', '기연', '회귀', '전과', '다른', '미모', '뇌', '전의', '비밀', '경지', '가족', '꽃처럼', '막내', '일단', '패', '패악', '질의', '끝판', '천성', '잡기']"
서운한 거짓말 1,S000061897007,"누구에게나 아프고 약한 부분은 있다.태어나자마자 한 번, 양부모에게 한 번.서운이 겪은 두 번의 ‘버림’이 그렇듯이.“괜찮습니까?”완전히 잊었다고 생각한 과거가 불현듯 가슴을 할퀸 날.그래서 터져 나오는 울음을 참을 수 없었던 그날.두 사람은 처음 만났다.“울더라, 그 여자.”누구도 상처받게 하지 않기 위해 떠났던 한국.돌아온 그곳에서 처음 마주한 그녀는 울고 있었다.그래서였을 것이다.괜찮지 않아 보이는 얼굴로 괜찮은 척 사라져 버린 그녀를다른 이름으로 다시 만나게 됐을 때 반가움을 느꼈던 건.“대타인가요?”“그, 그게, 친구에게 갑자기 급한 일이……. 죄송합니다.”“죄송할 거 없어요. 나도 대타니까.”다시 만날 일 없을 거라 생각한 남자와 자꾸만 마주친다.동선이 겹치고, 시선을 붙들린다.도망쳐야 한다고 생각한 순간, 퇴로는 막혀 버렸다.“물러나지 마요. 그럼 더 가까이 갈 거니까.”","['누구', '부분', '번', '양부모', '번', '두', '번의', '이', '생각', '과거', '불현듯', '가슴', '날', '울음', '수', '그날', '두', '사람', '처음', '그', '여자', '누구', '상처', '위해', '한국', '곳', '처음', '마주', '그녀', '울', '것', '얼굴', '척', '그녀', '다른', '이름', '다시', '때', '움', '건', '대타', '그', '그게', '친구', '갑자기', '거', '대타', '다시', '만날', '일', '거', '생각', '남자', '자꾸만', '동선', '겹', '시선', '린다', '생각', '순간', '퇴로', '마', '더', '가까이', '거']"
언러키 스타트업,S000062180011,"「좋좋소」보다 눈물겹고 「술꾼 도시 여자들」 만큼 유쾌하다!『젊은 ADHD의 슬픔』 정지음 작가 첫 소설통통 튀는 유머로 그리는 스타트업의 웃픈 현실 『젊은 ADHD의 슬픔』을 통해 단번에 주목할 작가로 떠오른 정지음의 첫 소설 『언러키 스타트업』이 민음사에서 출간되었다. 『언러키 스타트업』은 매일같이 비현실적인 사건사고들이 벌어지는 ‘언러키’한 스타트업에서의 ‘일상’을 26편의 에피소드로 풀어낸 시트콤 소설이다. 브런치와 문학잡지 《릿터》 연재 지면을 통해 선보인 일부 에피소드는 SNS에서 “췌장이 튀어나올 만큼 웃었다.” “글을 보면서 이렇게 웃는 건 처음이다.” “너무 재밌게 읽는데 눈에서 눈물이 난다.” 등 뜨거운 반응을 불러일으켰다. 현실과 싱크로율 100퍼센트를 자랑하는 언러키 스타트업의 상황과 오직 유머로 이를 돌파해 내는 다정의 이야기는 쓰라린 공감과 그 이상의 해방감, 멈출 수 없는 웃음을 선사한다. 정지음의 통통 튀는 유머로 뻗어 나가는 무섭도록 현실적이고 믿을 수 없게 재미있는 소설. 『언러키 스타트업』은 나의 회사 생활을 진단해 보는 SGC(시궁창) 테스트로 시작한다.","['눈물', '겹', '술', '도시', '여자', '만큼', '의', '슬픔', '정지', '음', '작가', '첫', '소설', '통통', '유머', '스타트업', '웃픈', '현실', '의', '슬픔', '통해', '단번', '주목', '작가', '정지', '음', '첫', '소설', '러키', '스타트업', '이', '민음사', '간', '러키', '스타트업', '은', '매일', '비현실적', '사건', '사고', '러키', '스타트업', '일상', '편의', '에피소드', '시트콤', '소설', '브런치', '문학', '잡지', '릿터', '연재', '지면', '통해', '일부', '에피소드', '췌장', '만큼', '글', '건', '처음', '눈', '눈물', '등', '반응', '현실', '싱크로', '율', '퍼센트', '자랑', '러키', '스타트업', '상황', '오직', '유머', '돌파', '다정', '이야기', '공감', '그', '이상', '해방', '감', '수', '웃음', '선사', '정지', '음', '통통', '유머', '현실', '수', '소설', '러키', '스타트업', '은', '나', '회사', '생활', '진단', '시궁창', '테스트', '시작']"
N분의 1을 위하여,S000062180292,"최근 문단에서 주목받으며 독자들의 시선을 한 몸에 받고 있는 김지숙, 박하령, 조우리, 지혜, 최양선, 최정화, 최진영 7인의 작가들이 청소년 소설로 뭉쳤다. 이번엔 고졸 취업 문제를 다룬 테마 앤솔로지다. 아무도 책임지지 않는 사회, ‘어른’이 보이지 않는 사회에서 고졸 취업생들이 겪는 애환을 섬세한 시선으로 그려 냈다. 조우리 작가의 〈에버 어게인〉, 김지숙 작가의 〈연수에게〉, 최정화 작가의 〈아무도 죽지 않는 속도〉는 현장 실습생들의 안타까운 사고와 남겨진 사람들의 아픔을 극적으로 담았다. 지혜 작가의 〈외두〉, 최양선 작가의 〈운동화와 양말 두 켤레〉, 최진영 작가의 〈휴일〉, 박하령 작가의 〈N분의 1을 위하여〉는 차가운 현실의 편견과 마주한 순간, 뜻밖의 존재를 통해 더 잘 살아 보겠다는 용기와 희망을 얻는 주인공들의 이야기를 담담하게 그렸다. 우리는 지금도 각자의 자리에서 한 사람 몫을 다하기 위해 애쓰며 살아가고 있다. 《N분의 1을 위하여》가 먹고살 궁리를 하느라 힘들고 지친 청춘들에게 다정한 공감과 응원을 전해 줄 수 있기를 바란다.* ‘창비교육 성장소설’ 시리즈는 ‘성장’을 고리로 소통과 공감을 이끌어 내는 이야기를 담아냅니다.","['최근', '문단', '주목', '독자', '시선', '몸', '김지숙', '박하', '령', '조우리', '지혜', '최', '선', '최정화', '최진영', '인의', '작가', '청소년', '소설', '이번', '졸', '취업', '문제', '테마', '앤솔로지', '아무', '사회', '어른', '이', '보이지', '사회', '졸', '취업', '생', '애환', '시선', '조우리', '작가', '에버', '어게인', '김지숙', '작가', '연수', '최정화', '작가', '아무', '죽지', '속도', '현장', '실습생', '사고', '사람', '아픔', '극적', '지혜', '작가', '외', '최', '선', '작가', '운동화', '양말', '두', '켤레', '최진영', '작가', '휴일', '박하', '령', '작가', '분', '위', '현실', '편견', '마주', '순간', '뜻밖', '존재', '통해', '더', '살', '용기', '희망', '주인공', '이야기', '우리', '지금', '각자', '자리', '사람', '몫', '위해', '분', '위', '궁리', '청춘', '공감', '응원', '전해', '줄', '수', '창비', '교육', '성장', '소설', '시리즈', '성장', '고리', '소통', '공감', '이야기']"
0레벨 플레이어 9,S000200021098,"*뒷표지 글입니다.『검마왕』『1레벨 플레이어』의 작가 송치현이번엔 0레벨이다!힘겹게 마왕을 무찌르자마자스킬을 카피한다는 이유로 배신당한 현수최후의 스킬로 회귀하다!배신자들의 기연과 스킬을 빼앗아복수와 전쟁을 끝내고 지구로 돌아가겠다!그러기 위해서는……[레벨이 0으로 하락하였습니다.][스킬이 강화되었습니다.][스텟이 누적되었습니다.]“이제 다시 레벨 업을 해 볼까?”레벨은 필요 없다, 무한 성장으로 승부한다쪼렙일수록 강해지는 0레벨 플레이어!","['표지', '글', '검', '마왕', '레벨', '플레이어', '의', '작가', '송치', '이번', '레벨', '마왕', '무', '스킬', '카피', '이유', '배신', '최후', '스킬', '회귀', '배신자', '기연', '스킬', '복수', '전쟁', '지구', '위', '레벨', '하락', '스킬', '강화', '스텟', '누적', '이제', '다시', '레벨', '업', '해', '레벨', '필요', '무한', '성장', '승부', '쪼렙', '레벨', '플레이어']"
펭귄의 이웃들,S000061897844,"▶ 가정은 누구에게나 안전한 공간일까?가정의 붕괴, 폭력의 감염무너지는 삶에 스러지는 이들가족 안에서 일어나는 폭력과 소외의 문제를 끈질기게 탐구하는 오영이 소설가가 소설집 『펭귄의 이웃들』을 출간했다. 가정폭력은 사그라지지 않는 사회 문제다. 아동학대에 대한 인식이 높아지고 있지만 2021년, 무려 40명의 아이가 아동학대로 세상을 떠났다. 가정폭력 역시 신고 건수는 점차 낮아지고 있지만 명절 연휴 기간에는 4천여 건의 신고가 접수된다. 왜 가정폭력은 근절되지 않을까. 가정이 사적인 공간이라고 생각하기 때문이다. 사적인 공간에 들어가기는 쉽지 않고, 그 속에 폭력은 방치된다. 오영이는 이 사적 공간을 내밀하게 묘사하여 은폐된 폭력을 그린다.피하고 싶도록 불쾌감을 주는 사람들을 외면하면 세상은 쾌적해진다. 그들의 게으름과 무능과 어리석음을 탓하며 소외하면 그만이다. 하지만 그렇게 없는 척, 못 본 척 피해 가기만 하고도 여전히 인간이 살아남을 수 있을까? 아니 살아남기 이전에 진정 쾌적할 수 있을까? 도처에 위험이 이렇게 널려 있는데. -「작가의 말」오영이는 ‘해피 엔딩’을 그리지 않는 소설가이다. 그의 소설은 독자에게 불쾌감을 줄지언정 현실을 외면하지 않는다. 가려진 누군가를 찾아내고 그려낸다. 『펭귄의 이웃들』에 실린 6개의 단편은 특히 여성과 아이들의 시선으로 그려진다. 우리 사회의 약자인 이들은 울타리로 기능해야 할 가정에서 오히려 절벽으로 내몰리고 있다. 독자들은 이 소설집의 섬세한 내면 묘사를 통해 폭력, 방치, 가정의 부재와 소외를 마주할 수 있다.","['가정은', '누구', '공간', '가정', '붕괴', '폭력', '감염', '삶', '이', '가족', '안', '폭력', '소외', '문제', '탐구', '영', '소설가', '소설', '집', '펭귄', '이웃', '간', '가정폭력', '사회', '문제', '아동학대', '대한', '인식', '무려', '명의', '아이', '아동학대', '세상', '가정폭력', '역시', '신고', '건수', '점차', '명절', '연휴', '기간', '건의', '신고', '접수', '왜', '가정폭력', '근절', '가정', '사적', '공간', '생각', '때문', '사적', '공간', '그', '속', '폭력', '방치', '이', '이', '사적', '공간', '묘사', '은폐', '폭력', '린다', '피하', '불쾌감', '사람', '외면', '세상', '그', '게으름', '무능', '어리석음', '탓', '소외', '만이', '척', '못', '척', '피해', '가기', '인간', '수', '이전', '진정', '수', '도처', '위험', '작가', '말', '이', '해피', '엔딩', '리지', '소설가', '그', '소설', '독자', '불쾌감', '현실', '외면', '가려진', '누군가', '펭귄', '이웃', '개', '단편', '여성', '아이', '시선', '우리', '사회', '약자', '이', '울타리', '기능', '가정', '오히려', '절벽', '몰리', '독자', '이', '소설', '집의', '내면', '묘사', '통해', '폭력', '방치', '가정', '부재', '소외', '마주', '수']"
기억 속에서 너를 부른다,S000062180259,"카페 로즈메리, ‘인희’는 평소처럼 커피를 타고 카페를 청소한다. 오후가 되면 학교에서 그녀의 딸인 지예가 카페로 들어온다. 둘은 익숙한 듯 카페에서 소소한 일상을 보내고 집으로 돌아와 잠을 청한다. 그 자리에 인희가 사랑했던 정우는 없다. 사고로 남편 정우를 잃은 인희는 아무 일도 없던 것처럼 일상을 살고 있다.‘도진’은 NBS 방송국에서 밀어주는 간판 아나운서다. 도진의 엄마는 그가 얼른 결혼하기를 바라지만, 그는 결혼은커녕 연애도 할 생각이 없어 보인다. 그런 도진이 답답한 엄마는 그를 집에서 내쫓는다. 마침 혼자가 편했던 도진은 혼자 살 집을 구하고 우연히 집 근처 카페 로즈메리에 들어선다. 거기서 도진은 대학교 때 짝사랑했던 인희를 9년 만에 재회하게 되는데…….서로의 마음을 채워주고 채워가는 성숙한 어른들의 잔잔하면서도 따뜻한 감동 러브스토리를 전하고 있다. 이 책의 가장 큰 매력은 각본을 읽는 듯한 착각을 주는 서술 형태다. 그만큼 등장인물들의 몸짓과 감정을 세세히 묘사하고 있으며, 등장인물에 따라 달리 쓴 서체는 독자가 인물 각각에 더욱 몰입할 수 있도록 돕는다. 그렇기에 이 책을 덮을 때쯤엔 한 편의 연극, 드라마를 본 듯한 기분을 느낄 수 있다. 《기억속에서 너를 부른다》만의 이러한 독특한 차별점은 종이책이라는 매체에 매몰된 스토리처럼 느끼는 것이 아닌 웹소설, 영상매체 같은 직관적인 스토리 구성과 시각적인 묘사를 선호하는 현시대의 독자들이 흥미를 가질 만한 요소를 충분히 충족하고 있다.","['카페', '로즈메리', '인', '평소', '커피', '타고', '카페', '청소', '오후', '학교', '그녀', '딸', '예', '카페', '둘', '듯', '카페', '일상', '집', '잠', '청', '그', '자리', '인', '사랑', '정우', '사고', '남편', '정우', '인', '아무', '일도', '것', '일상', '살', '도진', '은', '방송국', '간판', '아나운서', '도', '진의', '엄마', '그', '얼른', '결혼', '바라지', '그', '결혼', '연애', '생각', '도진', '엄마', '그', '집', '마침', '혼자', '도진', '혼자', '살', '집', '구', '집', '근처', '카페', '로즈메리', '거기', '도진', '대학교', '때', '짝사랑', '인', '재회', '서로', '마음', '어른', '감동', '러브스토리', '전하', '이', '책', '가장', '매력', '각본', '듯', '착각', '서술', '형태', '등장인물', '몸짓', '감정', '묘사', '등장인물', '달리', '서체', '독자', '인물', '각각', '더욱', '몰입', '수', '이', '책', '때', '편의', '연극', '드라마', '듯', '기분', '수', '속', '너', '차별', '점', '종이', '책', '매체', '매몰', '스토리', '것', '웹소설', '영상', '매체', '직관', '스토리', '구성', '시각', '묘사', '선호', '현시', '대의', '독자', '흥미', '만', '요소', '충족']"
도깨비 소녀는 오늘부터 영화배우!,S000061896458,"YA! 시리즈의 여덟 번째 책으로 출간된 『도깨비 소녀는 오늘부터 영화배우!』는 ‘도깨비가 인간과 함께 살고 있는 세상이라면 어떨까?’라는 기발한 상상력에서 출발했다. 도깨비 소녀 오니가와라 모모카는 안면홍조증에 긴장하면 발음부터 꼬이고 툭 하면 뿔이 튀어나오지만, 첫사랑 선배가 만드는 영화에 출연하고 싶다는 열망으로 배우가 되겠다는 꿈을 가지게 된다. 과연 모모카는 멋진 연기를 펼치는 영화배우가 될 수 있을까? 엉뚱한 매력의 소유자 모모카의 눈부신 성장기가 펼쳐진다!줄거리올해 고등학생이 된 오니가와라 모모카는 인간 엄마와 도깨비 아빠 사이에서 태어난 도깨비 소녀다. 자전거를 타고 학교로 향하던 모모카는 실수로 벚나무에 부딪히고, 자신을 걱정하는 멋진 꽃미남과 만나게 된다. 꽃미남의 이름은 진구지 미사키로, 모모카와 같은 학교에 다니는 선배였다. 미사키는 모모카에게 특별한 매력이 느껴진다며 자신이 제작하는 영화의 주인공이 되어 달라 말하는데……. 모모카는 미사키의 영화에 출연할 수 있을까? 그리고 미사키와 함께 화려한 레드카펫을 밟을 수 있을까?","['시리즈', '여덟', '책', '간', '도깨비', '소녀', '오늘', '영화배우', '도깨비', '인간', '살', '상이', '라면', '상상력', '출발', '도깨비', '소녀', '오니', '모카', '안면', '홍조', '증', '긴장', '발음', '툭', '뿔', '첫사랑', '선배', '영화', '출연', '열망', '배우', '꿈', '가지', '과연', '모카', '연기', '영화배우', '수', '매력', '소유자', '모카', '성장기', '줄거리', '올해', '고등학생', '오니', '모카', '인간', '엄마', '도깨비', '아빠', '사이', '도깨비', '소녀', '자전거', '타고', '학교', '향', '모카', '실수', '벚나무', '자신', '걱정', '꽃미남', '꽃미남', '이름', '진구', '미사', '모카', '학교', '선배', '미사', '키', '모카', '매력', '자신', '제작', '영화', '주인공', '달라', '말', '모카', '미사', '키', '영화', '출연', '수', '미사', '키', '레드카펫', '수']"
서운한 거짓말 2,S000061897008,"누구에게나 아프고 약한 부분은 있다.태어나자마자 한 번, 양부모에게 한 번.서운이 겪은 두 번의 ‘버림’이 그렇듯이.“괜찮습니까?”완전히 잊었다고 생각한 과거가 불현듯 가슴을 할퀸 날.그래서 터져 나오는 울음을 참을 수 없었던 그날.두 사람은 처음 만났다.“울더라, 그 여자.”누구도 상처받게 하지 않기 위해 떠났던 한국.돌아온 그곳에서 처음 마주한 그녀는 울고 있었다.그래서였을 것이다.괜찮지 않아 보이는 얼굴로 괜찮은 척 사라져 버린 그녀를다른 이름으로 다시 만나게 됐을 때 반가움을 느꼈던 건.“대타인가요?”“그, 그게, 친구에게 갑자기 급한 일이……. 죄송합니다.”“죄송할 거 없어요. 나도 대타니까.”다시 만날 일 없을 거라 생각한 남자와 자꾸만 마주친다.동선이 겹치고, 시선을 붙들린다.도망쳐야 한다고 생각한 순간, 퇴로는 막혀 버렸다.“물러나지 마요. 그럼 더 가까이 갈 거니까.”","['누구', '부분', '번', '양부모', '번', '두', '번의', '이', '생각', '과거', '불현듯', '가슴', '날', '울음', '수', '그날', '두', '사람', '처음', '그', '여자', '누구', '상처', '위해', '한국', '곳', '처음', '마주', '그녀', '울', '것', '얼굴', '척', '그녀', '다른', '이름', '다시', '때', '움', '건', '대타', '그', '그게', '친구', '갑자기', '거', '대타', '다시', '만날', '일', '거', '생각', '남자', '자꾸만', '동선', '겹', '시선', '린다', '생각', '순간', '퇴로', '마', '더', '가까이', '거']"
2레벨로 회귀한 무신 15,S000062180202,"『내 상태창 2개』, 『1000년 만에 귀환한 검신』 염비의 야심작!『2레벨로 회귀한 무신』[NO. 4212.’인류’, 강등전 패배.][인류의 삭제를 시작합니다.]최종 미션을 실패하고 멸망해 버린 지구최후의 생존자이자 무성(武聖)으로 불리던 성지한 죽음을 앞두고 '최초의 시기'로 회귀하게 되는데-저 윤세진, 오늘 부로 일본인으로 살기로 했습니다!-이제부터 이토 류헤이로 불러 주십시오.눈을 뜨자마자 보인 건 대한민국의 검왕으로 불리던제 매형의 매국 소식이었다""……일단 저 새끼부터 조진다.""복수는 철저하게, 계획은 빈틈없이멸망의 미래를 구원하고 평화를 쟁취해 낼대한민국의 무신, 성지한의 거침없는 행보를 주목하라!","['내', '상태', '창', '개', '귀환', '염비', '야심작', '레벨', '회귀', '무신', '인류', '강등', '전', '패배', '인류', '삭제', '시작', '최종', '미션', '최후', '생존자', '이자', '무성', '성지', '죽음', '최초', '시기', '로', '회귀', '저', '윤세진', '오늘', '부로', '일본인', '살기', '이제', '이토', '류헤이', '시오', '눈', '건', '대한민국', '검', '제', '매형', '매국', '소식', '일단', '저', '새끼', '복수', '계획', '빈틈', '멸망', '미래', '구원', '평화', '쟁취', '낼', '대한민국', '무신', '의', '행보', '주목']"
이것이 법이다 146,S000200034439,"나쁜 놈에게 쫓기고 있으신가요?법적으로 곤란한 일이 있으신가요?그렇다면 찾으세요!기적의 승률 95.85%, 최연소 변호사 노형진을!불리한 소송을 맡았다가 국정원에 살해당한 노형진정신을 차려 보니 중 2로 돌아간 데다사이코메트리 능력까지 생겼다!학교 폭력 사건을 법률 지식으로 해결해 버린 그는미래에 똑같은 최후를 맞지 않기 위해최연소 변호사의 길을 걷기 시작하는데……후계자 친자 확인부터 합법적인 절세 방법까지진정한 정의를 실현하는 방식(?)을 보여 드립니다!꽉 막힌 현실을 시원하게 뚫어 줄자카예프표 법률 판타지, 大개막!","['놈', '가요', '법적', '가요', '기적', '승률', '최연', '소', '변호사', '노', '진', '소송', '국정원', '살해', '노', '진', '정신', '차려', '중', '로', '데', '사이코메트리', '능력', '학교', '폭력', '사건', '법률', '지식', '해결', '그', '미래', '최후', '위해', '최연', '소', '변호사', '길', '걷기', '시작', '후계', '친자', '확인', '합법', '절세', '방법', '정의', '실현', '방식', '꽉', '현실', '줄자', '카', '프표', '법률', '판타지', '개막']"
이것이 법이다 145,S000200034438,"나쁜 놈에게 쫓기고 있으신가요?법적으로 곤란한 일이 있으신가요?그렇다면 찾으세요!기적의 승률 95.85%, 최연소 변호사 노형진을!불리한 소송을 맡았다가 국정원에 살해당한 노형진정신을 차려 보니 중 2로 돌아간 데다사이코메트리 능력까지 생겼다!학교 폭력 사건을 법률 지식으로 해결해 버린 그는미래에 똑같은 최후를 맞지 않기 위해최연소 변호사의 길을 걷기 시작하는데……후계자 친자 확인부터 합법적인 절세 방법까지진정한 정의를 실현하는 방식(?)을 보여 드립니다!꽉 막힌 현실을 시원하게 뚫어 줄자카예프표 법률 판타지, 大개막!","['놈', '가요', '법적', '가요', '기적', '승률', '최연', '소', '변호사', '노', '진', '소송', '국정원', '살해', '노', '진', '정신', '차려', '중', '로', '데', '사이코메트리', '능력', '학교', '폭력', '사건', '법률', '지식', '해결', '그', '미래', '최후', '위해', '최연', '소', '변호사', '길', '걷기', '시작', '후계', '친자', '확인', '합법', '절세', '방법', '정의', '실현', '방식', '꽉', '현실', '줄자', '카', '프표', '법률', '판타지', '개막']"
내게만 불친절한 당신에게 1,S000061897445,"파든 백작가의 막내딸 아이샤는 어릴 적부터 연을 이어온 이안 로이드를 사랑했다.“아이샤. 그동안 잘 지냈어?”오랫동안 사랑하고 있으나 언젠가부터 자신을 냉대하고 함부로 대하는 그에게 상처를 많이 받고 있던 아이샤.“……난 잘 지냈어.”6개월 만에 보는 이안은 여전히 차가웠다.‘3년이면 알아들을 때도 되지 않았나?’처음부터 그랬던 것은 아니었다. 같은 방향이었던 그들 사이는 3년 전쯤부터 변해버렸다.“앞서 말한 이유로 난 그대와 거리를 둘 참이야. 그러니 앞으로 이리 구질구질하게 찾아오지도, 내게 뭘 기대하지도 마.”이안은 아이샤에 대한 자신의 불쾌한 감정이 절대 사랑이라고 생각하지 않았다. “……이만 돌아가지 않을래? 몸이 좋지 않아.”하지만 어느 순간부터 영원히 자신을 사랑할 줄 알았던 아이샤가 서서히 변하자, 이안은 불안해지기 시작한다.","['작가', '막내딸', '아이샤', '적', '연', '온', '이안', '로', '사랑', '아이샤', '그동안', '사랑', '부터', '자신', '냉대', '함부로', '대하', '그', '상처', '아이샤', '난', '개월', '이안', '알', '아들', '때', '처음', '것', '방향', '그', '사이', '쯤', '앞서', '말', '이유', '난', '그대', '거리', '둘', '앞', '뭘', '마', '이안', '아이샤', '대한', '자신', '감정', '절대', '사랑', '생각', '몸', '순간', '자신', '사랑', '줄', '아이샤', '서서히', '이안', '시작']"
천외천의 주인 28,S000200034511,"『철권 마종의』의 작가 한수오고인물 가득한 무림에 통쾌한 한 방을 선사한다!충성을 다한 주인에게 배신당하고죽은 줄만 알았는데…… 갓난아기가 되었다?운 좋게 장군의 양아들이 된 설무백, 꽃길인가 했더니아버지를 노리는 정적의 음모로악질들만 가둔다는 무저갱으로 좌천된 데다가문을 몰살시키려는 도적까지 등장하는데……겉은 아홉 살, 속은 서른아홉!죽음의 끝자락에서 회귀한 설무백정해진 운명을 바꾸기 위해 움직인다!","['철권', '마종', '의', '작가', '한수오', '인물', '무림', '방', '선사', '충성', '다한', '주인', '배신', '줄', '갓난아기', '운', '장군', '양아들', '설무', '꽃길', '아버지', '정적', '음모', '악질', '무저갱', '좌천', '데', '가문', '몰살', '도적', '등장', '겉', '아홉', '살', '속', '아홉', '죽음', '끝', '자락', '회귀', '설무', '정해진', '운명', '위해']"
내게만 불친절한 당신에게 2,S000061897446,"파든 백작가의 막내딸 아이샤는 어릴 적부터 연을 이어온 이안 로이드를 사랑했다.“아이샤. 그동안 잘 지냈어?”오랫동안 사랑하고 있으나 언젠가부터 자신을 냉대하고 함부로 대하는 그에게 상처를 많이 받고 있던 아이샤.“……난 잘 지냈어.”6개월 만에 보는 이안은 여전히 차가웠다.‘3년이면 알아들을 때도 되지 않았나?’처음부터 그랬던 것은 아니었다. 같은 방향이었던 그들 사이는 3년 전쯤부터 변해버렸다.“앞서 말한 이유로 난 그대와 거리를 둘 참이야. 그러니 앞으로 이리 구질구질하게 찾아오지도, 내게 뭘 기대하지도 마.”이안은 아이샤에 대한 자신의 불쾌한 감정이 절대 사랑이라고 생각하지 않았다. “……이만 돌아가지 않을래? 몸이 좋지 않아.”하지만 어느 순간부터 영원히 자신을 사랑할 줄 알았던 아이샤가 서서히 변하자, 이안은 불안해지기 시작한다.","['작가', '막내딸', '아이샤', '적', '연', '온', '이안', '로', '사랑', '아이샤', '그동안', '사랑', '부터', '자신', '냉대', '함부로', '대하', '그', '상처', '아이샤', '난', '개월', '이안', '알', '아들', '때', '처음', '것', '방향', '그', '사이', '쯤', '앞서', '말', '이유', '난', '그대', '거리', '둘', '앞', '뭘', '마', '이안', '아이샤', '대한', '자신', '감정', '절대', '사랑', '생각', '몸', '순간', '자신', '사랑', '줄', '아이샤', '서서히', '이안', '시작']"
요리의 악마 6,S000062180142,,[]
